0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1000.0000000
-0.9731445	0.0922852	0.0053711	0.4268293	-0.2439024	0.1829268
-0.9726563	0.0922852	0.0068359	0.4878049	-0.1829268	0.1829268
-0.9731445	0.0917969	0.0058594	0.5487805	-0.2439024	0.1829268
-0.9726563	0.0913086	0.0053711	0.5487805	-0.1829268	0.1829268
-0.9736328	0.0952148	0.0058594	0.4878049	-0.2439024	0.1829268
-0.9726563	0.0932617	0.0063477	0.4878049	-0.2439024	0.1829268
-0.9711914	0.0932617	0.0068359	0.4878049	-0.1829268	0.1829268
-0.9746094	0.0908203	0.0048828	0.4878049	-0.1829268	0.1829268
-0.9716797	0.0908203	0.0043945	0.4878049	-0.1829268	0.1829268
-0.9721680	0.0913086	0.0063477	0.5487805	-0.2439024	0.1829268
-0.9726563	0.0922852	0.0048828	0.4878049	-0.2439024	0.1829268
-0.9741211	0.0927734	0.0073242	0.4878049	-0.2439024	0.1829268
-0.9731445	0.0927734	0.0063477	0.4878049	-0.2439024	0.1829268
-0.9726563	0.0917969	0.0024414	0.4268293	-0.1829268	0.1829268
-0.9731445	0.0917969	0.0048828	0.4878049	-0.1829268	0.1829268
-0.9707031	0.0922852	0.0068359	0.5487805	-0.2439024	0.1829268
-0.9697266	0.0937500	0.0043945	0.4878049	-0.2439024	0.1829268
-0.9760742	0.0922852	0.0053711	0.4878049	-0.2439024	0.1829268
-0.9726563	0.0927734	0.0034180	0.4878049	-0.1829268	0.1829268
-0.9736328	0.0922852	0.0078125	0.4878049	-0.1829268	0.1829268
-0.9731445	0.0927734	0.0039063	0.4878049	-0.2439024	0.1829268
-0.9716797	0.0927734	0.0058594	0.5487805	-0.1829268	0.2439024
-0.9716797	0.0898438	0.0063477	0.4878049	-0.1829268	0.1829268
-0.9716797	0.0917969	0.0058594	0.4878049	-0.1829268	0.1829268
-0.9741211	0.0927734	0.0053711	0.4268293	-0.1829268	0.2439024
-0.9736328	0.0922852	0.0053711	0.4878049	-0.2439024	0.1829268
-0.9716797	0.0927734	0.0053711	0.6097561	-0.1829268	0.1829268
-0.9731445	0.0927734	0.0063477	0.5487805	-0.1829268	0.1829268
-0.9746094	0.0937500	0.0068359	0.4878049	-0.1829268	0.2439024
-0.9721680	0.0927734	0.0053711	0.4878049	-0.1829268	0.1829268
-0.9726563	0.0922852	0.0073242	0.4878049	-0.2439024	0.1219512
-0.9721680	0.0932617	0.0073242	0.4878049	-0.2439024	0.1219512
-0.9726563	0.0927734	0.0048828	0.4878049	-0.3048781	0.1829268
-0.9707031	0.0937500	0.0053711	0.5487805	-0.2439024	0.1829268
-0.9716797	0.0942383	0.0058594	0.5487805	-0.3048781	0.1219512
-0.9726563	0.0937500	0.0053711	0.4878049	-0.1829268	0.1829268
-0.9702148	0.0942383	0.0053711	0.5487805	-0.1829268	0.1829268
-0.9692383	0.0922852	0.0063477	0.4878049	-0.1829268	0.1829268
-0.9716797	0.0908203	0.0058594	0.4878049	-0.2439024	0.1829268
-0.9716797	0.0937500	0.0053711	0.6097561	-0.2439024	0.2439024
