0,0,0,0,0,1000
-0.671875,-0.55810547,0.07519531,3.3536587,-2.6219513,4.3292685
-0.6455078,-0.5883789,0.072265625,-0.12195122,-2.0731707,4.2073174
-0.6875,-0.58496094,0.079589844,-1.2195122,3.5975611,1.2804878
-0.69140625,-0.56884766,0.08984375,-1.3414634,3.902439,-0.91463417
-0.6611328,-0.57177734,0.087890625,-2.9268293,0.91463417,3.2317073
-0.6894531,-0.57714844,0.064941406,0.30487806,2.804878,3.9634147
-0.6845703,-0.5566406,0.071777344,2.195122,1.3414634,-0.36585367
-0.71777344,-0.5722656,0.079589844,3.0487804,-0.18292683,-2.682927
-0.70654297,-0.56640625,0.072753906,3.3536587,-3.9634147,-3.8414636
-0.6645508,-0.5917969,0.08496094,-0.9756098,-7.804878,-4.512195
-0.67529297,-0.61816406,0.09814453,-2.987805,-4.3292685,-3.9634147
-0.71972656,-0.6176758,0.08984375,-0.36585367,3.1707318,-2.6219513
-0.7167969,-0.63427734,0.10058594,-0.73170733,-2.682927,-2.5
-0.67041016,-0.6225586,0.1015625,-0.12195122,-10.792684,-3.4146342
-0.6435547,-0.6352539,0.10644531,-0.24390244,-10,-2.012195
-0.6640625,-0.63183594,0.12158203,-0.85365856,-2.8658538,1.0365853
-0.6972656,-0.59375,0.111816406,6.52439,2.195122,1.8902439
-0.69628906,-0.57714844,0.11279297,9.817074,-3.7195122,1.6463414
-0.62109375,-0.57666016,0.11328125,6.4634147,-13.109756,-0.36585367
-0.6347656,-0.56933594,0.10253906,9.939025,-9.634147,-3.7804878
-0.6508789,-0.5786133,0.10498047,7.378049,-2.012195,-2.4390244
-0.65478516,-0.5644531,0.08496094,-0.36585367,0.6097561,-1.3414634
-0.67871094,-0.5546875,0.111816406,-2.682927,-3.292683,-3.4146342
-0.6611328,-0.5751953,0.12451172,-4.6951222,-10.487805,-3.8414636
-0.62353516,-0.53808594,0.10986328,5.121951,-13.841464,-9.329268
-0.63134766,-0.5854492,0.10595703,6.3414636,-9.878049,-13.109756
-0.6723633,-0.65722656,0.1171875,-9.02439,-1.2195122,-10.731708
-0.65625,-0.6074219,0.10888672,-11.036586,-0.4878049,-6.768293
-0.62841797,-0.5522461,0.08544922,-2.0731707,-7.5,-7.3170733
-0.5605469,-0.52441406,0.111816406,-1.0365853,-13.47561,-10.243902
-0.5708008,-0.5332031,0.091308594,-6.890244,-9.695122,-15.609756
-0.53125,-0.5395508,0.05029297,-12.682927,-1.4634147,-19.146341
-0.5957031,-0.56689453,0.09326172,-14.573171,-2.7439024,-19.87805
-0.58251953,-0.6113281,0.09033203,-10.365854,-3.5975611,-22.865854
-0.59375,-0.56640625,0.08886719,1.3414634,-10.670732,-26.280489
-0.5258789,-0.56689453,0.024414062,2.804878,-16.707317,-29.390245
-0.5805664,-0.6777344,0.12841797,-3.0487804,-19.146341,-37.012196
-0.6254883,-0.6743164,0.1352539,-17.682928,-10.670732,-37.865856
-0.61279297,-0.74365234,0.13720703,-16.280489,-8.292683,-31.280489
-0.5864258,-0.76416016,0.13476562,-5.487805,-19.146341,-30.42683
-0.5673828,-0.8574219,0.16748047,-3.4146342,-26.09756,-35.487804
-0.6098633,-0.8378906,0.22021484,-4.4512196,-24.207317,-34.512196
-0.6660156,-0.7963867,0.21582031,-5.609756,-12.682927,-21.463415
-0.6430664,-0.75927734,0.19384766,-5.365854,-3.7195122,-6.4634147
-0.64990234,-0.7578125,0.1953125,-0.6707317,-4.2073174,-5.97561
-0.6308594,-0.796875,0.18896484,-1.8292683,-5,-11.219512
-0.58447266,-0.7963867,0.1743164,-6.768293,-7.012195,-7.256098
-0.5698242,-0.7661133,0.16503906,-2.804878,-3.0487804,-0.79268295
-0.6010742,-0.75927734,0.15283203,-1.8292683,5.792683,4.8170733
-0.5830078,-0.73291016,0.14404297,-4.3292685,9.573171,6.646342
-0.5317383,-0.7163086,0.12597656,-3.3536587,2.9268293,4.634146
-0.5361328,-0.72265625,0.12597656,-6.0365853,-0.6097561,5.487805
-0.50097656,-0.6870117,0.11767578,-3.3536587,2.4390244,7.804878
-0.53027344,-0.6542969,0.11669922,6.0365853,4.268293,8.47561
-0.5722656,-0.6694336,0.11230469,5.4268293,11.585366,10.304878
-0.5410156,-0.6533203,0.08496094,1.7073171,9.268292,10.304878
-0.52246094,-0.6977539,0.11230469,-2.682927,-0.79268295,5.0609756
-0.5307617,-0.7089844,0.1328125,-5.182927,-2.195122,0.24390244
-0.5761719,-0.66015625,0.12402344,4.5731707,3.4756098,3.6585367
-0.6069336,-0.65625,0.13378906,13.47561,7.7439027,8.536586
-0.5834961,-0.68115234,0.12792969,6.8292685,3.7195122,6.890244
-0.53027344,-0.7163086,0.11621094,-4.1463413,-4.268293,2.4390244
-0.5498047,-0.7480469,0.11376953,-7.1951222,-3.5365853,-1.0365853
-0.5908203,-0.7192383,0.12695312,-0.30487806,6.4634147,1.3414634
-0.6352539,-0.6723633,0.12890625,9.45122,8.719512,5.609756
-0.6064453,-0.6645508,0.12841797,10.182927,3.9634147,8.780488
-0.57373047,-0.6923828,0.13476562,4.2073174,-3.292683,8.04878
-0.5883789,-0.6855469,0.13671875,1.9512196,-3.6585367,6.2195125
-0.59521484,-0.6948242,0.13623047,3.8414636,3.2317073,6.097561
-0.58691406,-0.70458984,0.14111328,4.1463413,3.6585367,5.792683
-0.5859375,-0.67333984,0.12402344,2.012195,3.3536587,7.1341467
-0.5805664,-0.6699219,0.115722656,1.8902439,4.4512196,7.987805
-0.5488281,-0.69140625,0.114746094,-0.12195122,3.7804878,7.4390244
-0.5888672,-0.7114258,0.12548828,-0.24390244,6.158537,6.585366
-0.60058594,-0.69140625,0.10253906,4.1463413,10.731708,6.097561
-0.64941406,-0.69189453,0.032714844,5.792683,10.304878,8.536586
-0.64746094,-0.7089844,-0.002929688,1.5243902,9.573171,12.378049
-0.70947266,-0.6879883,-0.001953125,-0.4878049,12.256098,10.121951
-0.66015625,-0.70458984,-0.021484375,3.0487804,22.5,11.341464
-0.7109375,-0.73583984,-0.0546875,-6.4634147,31.158537,20.609756
-0.6713867,-0.7470703,-0.044433594,-15.243903,37.317074,29.634148
-0.67626953,-0.70751953,-0.023925781,-9.146341,29.390245,37.682926
-0.7314453,-0.64990234,-0.001953125,-2.682927,27.560976,42.621952
-0.7128906,-0.61376953,-0.017578125,-9.207317,21.707317,42.012196
-0.6875,-0.65234375,-0.06738281,-26.219513,10.060976,37.012196
-0.6948242,-0.70458984,-0.107421875,-42.80488,9.573171,33.109756
-0.7871094,-0.6459961,-0.13232422,-35.548782,16.646341,32.560978
-0.7939453,-0.6220703,-0.111328125,-20.304878,8.963415,36.09756
-0.73828125,-0.5991211,-0.107910156,-25.792683,-8.658537,39.146343
-0.7504883,-0.5961914,-0.21533203,-31.768293,-9.268292,39.939026
-0.7109375,-0.58935547,-0.35839844,-32.743904,1.0365853,41.036587
-0.66845703,-0.56591797,-0.54296875,-34.817074,-3.1707318,42.80488
-0.59228516,-0.6015625,-0.6923828,-46.52439,-6.646342,46.40244
-0.5332031,-0.4975586,-0.8989258,-62.98781,-9.512196,48.475613
-0.4506836,-0.40527344,-1.1054688,-67.37805,-17.92683,47.80488
-0.34179688,-0.5385742,-1.2148438,-86.585365,-36.341465,39.512196
-0.3046875,-0.73583984,-1.234375,-123.10976,-66.03659,17.865854
-0.22607422,-0.6850586,-1.2514648,-140.42683,-112.56098,-5.121951
-0.03125,-0.6308594,-1.2026367,-143.35367,-173.47562,-13.841464
0.14892578,-0.81591797,-1.1230469,-164.0244,-219.0244,-13.47561
0.17480469,-0.96191406,-0.8852539,-184.0244,-255.30489,-34.146343
1.7714844,-2.618164,2.1611328,-177.68294,-401.89026,-72.37805
-11.34668,2.0791016,-2.1865234,43.841465,273.65854,56.15854
2.8286133,-1.8442383,1.0214844,-5.609756,-28.90244,63.841465
-1.3105469,-0.5488281,0.734375,-197.62195,-225,-60.975613
-0.23291016,-1.5742188,1.0844727,-40.060978,76.52439,-55.73171
-0.76708984,-0.4794922,1.3154297,151.58537,-8.719512,1.3414634
-0.7241211,-0.5678711,0.95947266,197.98781,43.65854,39.02439
-0.7602539,-0.49658203,0.48535156,128.96342,145,28.231709
-0.75683594,-0.81640625,-0.36865234,102.621956,178.04878,4.5731707
-0.5463867,-0.5449219,-1.3676758,144.14635,180.42683,1.7073171
-0.43408203,-0.4296875,-2.1738281,117.07317,166.15854,18.292683
-0.6333008,-0.59033203,-2.5908203,17.012196,138.04878,10.243902
-0.49560547,-0.63134766,-2.8979492,-43.048782,59.268295,-8.658537
-0.265625,-0.6879883,-3.0952148,-70.48781,-26.280489,1.7073171
-0.24169922,-0.6694336,-2.7011719,-99.451225,-111.82927,15.060976
-0.096191406,-0.6972656,-1.6313477,-93.53659,-265.48782,-5
0.31152344,-1.0571289,-0.029296875,-107.31708,-401.34146,-29.146341
-8.77832,-4.1035156,-3.6293945,-214.93903,13.353659,37.2561
2.9418945,-0.56396484,1.3886719,-46.95122,195.42683,87.31708
-1.4301758,-0.13964844,0.10839844,47.987804,-305.42685,-115.18293
-0.08203125,-0.8095703,0.6176758,27.073172,-68.10976,-64.756096
-0.8417969,-0.5551758,1.2001953,64.20732,-116.34147,-9.756098
-0.85791016,-0.74853516,1.2119141,86.28049,-42.378048,-10.365854
-0.7832031,-0.83496094,1.0361328,73.29269,32.439026,-26.280489
-0.6220703,-0.8432617,0.453125,83.23171,69.5122,-26.707317
-0.5673828,-0.86816406,0.019042969,77.07317,110.30488,-11.341464
-0.5883789,-0.5678711,-0.4975586,90.54878,132.13416,29.024391
-0.6176758,-0.5185547,-0.96240234,85.67073,141.82927,53.78049
-0.65625,-0.47851562,-1.4555664,54.268295,129.69513,45
-0.69433594,-0.27929688,-2.099121,26.036587,98.90244,35.792683
-0.67578125,-0.4399414,-2.760254,-56.40244,53.292683,37.5
-0.5,-0.5048828,-2.9013672,-105.121956,-30.914635,29.268293
-0.16601562,-0.5498047,-2.604004,-83.10976,-179.0244,3.7195122
0.03125,-0.7895508,-2.1225586,-109.7561,-303.5366,1.3414634
-7.2456055,-3.8793945,-2.581543,-229.81708,-46.219513,36.646343
7.873535,-1.1347656,0.15039062,-47.5,152.01219,19.512196
-3.145996,0.62646484,0.8911133,68.17073,25.731709,-54.634148
-0.4711914,-0.13623047,0.20654297,50.365856,8.597561,-4.268293
-0.765625,-0.29736328,-0.04248047,-2.4390244,-25.121952,-1.6463414
-0.9248047,-0.3803711,-0.030273438,13.170732,-33.35366,-23.170732
-0.80371094,-0.8833008,0.021972656,2.012195,-20.97561,-52.865856
-0.6333008,-0.69921875,-0.006347656,6.158537,-22.073172,-23.353659
